Invoice_id,Customer_Id,Invoice_date,invoice_gross_value,Invoice_currency
997017,14627,2024-09-29,533369.66,KES
620792,19432,2024-09-10,663574.45,KES
508673,38209,2024-07-15,590556.71,KES
838776,55916,2024-08-10,798952.44,KES
930725,44208,2024-11-08,856559.69,KES
524558,58475,2024-05-30,716188.53,KES
925988,96420,2024-08-24,836278.78,KES
57134,21145,2024-06-13,594344.81,USD
644488,55014,2024-10-28,659817.24,USD
34419,40481,2024-07-25,788049.71,USD
608652,13115,2024-12-13,869279.81,KES
521619,84517,2024-12-08,898358.99,USD
316145,88617,2024-05-30,921265.93,USD
301363,37562,2024-08-01,452496.61,USD
837006,29972,2024-06-09,966746.65,KES
131034,13742,2024-12-18,512349.93,KES
910458,36762,2024-12-01,863391.36,USD
716500,62237,2024-06-15,918285.82,KES
503300,49787,2024-09-09,543439.07,KES
78178,49899,2024-06-24,552326.47,KES
658550,79007,2024-08-04,803005.84,KES
451140,1546,2024-11-20,464374.22,USD
147257,53186,2024-05-01,629173.4,KES
354948,48228,2024-09-23,448747.21,USD
271167,99081,2024-05-09,951452.29,KES
535009,45874,2024-11-01,941742.64,KES
138766,32126,2024-07-02,797527.98,KES
26928,29803,2024-12-09,686501.63,KES
783070,84040,2024-08-08,817498.33,USD
742093,55402,2024-06-06,824913.39,KES
147767,51259,2024-12-14,667190.09,KES
875850,82538,2024-11-20,986129.47,USD
284229,53086,2024-05-23,460545.6,USD
791096,74950,2024-08-19,530322.89,USD
992875,15341,2024-06-01,825119.23,USD
598303,35484,2024-05-14,926498.49,USD
349410,72023,2024-07-26,469615.25,KES
787433,84370,2024-09-05,819238.83,KES
126590,64875,2024-12-20,790560.32,USD
148647,61123,2024-05-18,750263.42,KES
330440,94584,2024-07-14,556692.01,KES
645635,89757,2024-11-30,955832.42,USD
881313,60865,2024-11-15,734389.72,KES
449500,31803,2024-09-13,999084.59,USD
607183,46181,2024-12-27,860931.27,KES
215451,21529,2024-11-30,919497.79,KES
81634,68895,2024-08-24,936216.78,USD
588872,24162,2024-08-19,707702.25,KES
55251,88513,2024-12-04,504502.23,KES
985841,38176,2024-05-13,640786.8,USD
193658,98307,2024-11-09,702330.94,KES
385199,67746,2024-12-28,471410.27,USD
597912,74858,2024-05-28,949360.69,USD
92248,66838,2024-07-11,571383.84,USD
95754,62942,2024-08-08,831894.19,USD
688253,87222,2024-12-01,863515.51,USD
159184,10678,2024-08-12,888403.17,KES
449963,10796,2024-10-29,793606.52,USD
611272,39188,2024-08-02,805930.9,KES
11596,1497,2024-05-30,768308.87,USD
284199,36671,2024-12-13,587244.97,USD
669036,67311,2024-05-18,992565.42,USD
48246,46681,2024-07-01,610199.73,KES
115942,19432,2024-05-29,673989.56,KES
928226,50010,2024-08-25,638902.95,KES
495259,92800,2024-12-23,831434.37,KES
978628,37082,2024-09-14,910501.27,KES
284259,79658,2024-10-28,602771.62,USD
710454,70968,2024-09-30,583475.32,KES
305522,19837,2024-05-19,563588.0,USD
209244,33236,2024-07-21,929608.26,USD
61796,54040,2024-06-29,863662.95,USD
983842,73868,2024-06-11,640232.04,USD
977372,62210,2024-05-31,570158.75,USD
445800,36980,2024-10-10,647600.34,KES
621198,13403,2024-07-22,780249.08,USD
376207,97394,2024-07-02,901023.15,USD
66787,99358,2024-09-02,493839.01,KES
472532,78650,2024-12-26,893656.98,KES
770885,57442,2024-09-07,856276.62,KES
726559,41252,2024-08-27,624625.09,USD
302437,79252,2024-11-13,805717.22,USD
14969,17344,2024-05-12,610662.5,USD
760141,30381,2024-06-09,708063.54,KES
749549,94365,2024-07-20,902938.08,KES
555398,68319,2024-12-25,460120.58,USD
310788,37720,2024-08-17,815702.12,KES
523181,37399,2024-08-12,982526.4,USD
372794,58582,2024-11-21,560258.98,KES
596896,32065,2024-11-21,923159.38,KES
593556,83290,2024-10-24,883097.38,KES
40390,55009,2024-08-18,939353.21,KES
120387,40642,2024-09-25,662035.61,USD
558565,52637,2024-12-08,751970.61,USD
466599,49088,2024-05-03,771144.83,USD
743692,52989,2024-06-20,450624.52,KES
164748,95297,2024-10-13,950917.12,USD
176467,16389,2024-08-27,727735.49,USD
901954,26926,2024-10-13,716118.05,KES
608398,17284,2024-11-18,576296.93,KES
193414,19858,2024-08-29,603635.15,USD
327316,97170,2024-09-06,870237.08,USD
991488,93770,2024-05-18,577147.0,KES
41767,73916,2024-08-24,644485.78,USD
78599,5459,2024-08-14,692338.77,USD
989433,50598,2024-06-09,866259.13,KES
963884,10144,2024-08-05,674568.49,KES
369230,96821,2024-10-28,687310.84,USD
705594,94008,2024-05-23,522345.58,KES
337948,45231,2024-06-10,939079.0,KES
872548,72775,2024-09-04,896063.32,USD
654700,81900,2024-05-30,655395.4,KES
966447,50687,2024-06-05,980890.42,KES
600970,77014,2024-07-02,906268.42,USD
789976,98193,2024-07-20,527090.76,KES
589939,99132,2024-07-01,932076.02,KES
122880,80421,2024-12-26,794779.56,KES
337458,59334,2024-10-30,969027.14,USD
520679,77656,2024-08-17,541120.2,KES
508178,24576,2024-12-21,687794.98,KES
143229,71289,2024-12-20,595664.84,USD
707531,52140,2024-10-23,795281.63,USD
107567,13419,2024-11-13,956336.13,KES
916422,6032,2024-05-01,787385.61,USD
776879,97812,2024-05-17,854896.54,KES
574584,48363,2024-07-18,961159.79,USD
396814,92273,2024-10-24,576682.27,KES
40325,44807,2024-09-19,947528.21,USD
982270,86182,2024-12-04,717317.62,KES
468263,60022,2024-06-13,696284.43,USD
521429,72674,2024-08-22,844565.46,USD
472229,60853,2024-05-20,653080.28,USD
712990,96064,2024-08-03,952330.06,KES
643154,95145,2024-11-14,511709.72,USD
131246,25770,2024-12-11,976597.52,KES
113017,67449,2024-09-21,741658.74,KES
715090,37320,2024-06-04,959760.81,KES
632378,7074,2024-11-11,815210.19,USD
735922,99195,2024-08-27,990377.5,KES
973234,6407,2024-06-27,505371.39,USD
169988,41142,2024-12-30,774383.54,KES
573375,91692,2024-09-05,546268.49,KES
115644,51794,2024-12-24,945206.18,KES
205866,15868,2024-12-10,923497.87,USD
872432,34429,2024-08-27,550020.07,USD
547169,58475,2024-09-15,851809.54,USD
119493,4478,2024-12-11,558516.35,KES
10070,70585,2024-05-16,561009.51,USD
55717,31413,2024-08-15,594144.66,KES
70885,96927,2024-10-05,982182.66,KES
825724,13767,2024-09-21,888695.82,USD
673685,33241,2024-08-11,717824.3,KES
939647,5819,2024-12-23,957600.07,KES
529941,26241,2024-11-02,624483.53,USD
814997,1188,2024-05-26,978681.51,USD
825788,39181,2024-05-18,881604.62,KES
629050,5909,2024-05-27,984537.56,KES
861255,30559,2024-09-26,990081.61,USD
947153,88159,2024-05-22,898306.59,USD
370315,95552,2024-11-02,961631.72,KES
74378,18863,2024-08-01,853747.84,KES
627416,77619,2024-05-25,824483.8,USD
772666,48552,2024-10-22,998132.7,KES
367067,64954,2024-08-30,574110.8,USD
259935,15651,2024-10-24,453373.9,USD
195939,12857,2024-09-13,582360.6,KES
658144,40070,2024-07-08,666979.76,KES
736749,2437,2024-08-24,721110.95,KES
186771,98601,2024-05-18,621344.76,KES
440290,24740,2024-08-17,853161.24,KES
239135,67449,2024-12-13,598872.41,USD
933055,62981,2024-09-13,970262.68,USD
515743,16280,2024-06-09,633257.73,USD
621213,39090,2024-09-24,767640.53,KES
613204,60417,2024-10-15,529883.75,USD
688098,25521,2024-09-02,554165.33,KES
766742,36010,2024-06-04,776114.98,USD
749170,87767,2024-09-05,563688.95,KES
548388,62582,2024-08-09,584433.15,USD
470697,20895,2024-09-23,785561.93,USD
269376,51887,2024-12-13,784641.76,USD
913864,99423,2024-05-21,994560.97,KES
631894,18893,2024-08-26,774814.46,KES
94374,22973,2024-06-16,595948.95,KES
169152,64961,2024-11-07,839339.24,USD
545029,16389,2024-05-02,823542.21,USD
230110,28642,2024-12-03,921151.37,KES
82733,38367,2024-06-27,730086.93,KES
346733,96922,2024-07-21,834393.95,KES
586986,59704,2024-12-03,750295.19,USD
319995,58223,2024-11-13,604951.52,KES
769073,95939,2024-09-07,899846.24,USD
225868,37253,2024-05-01,659086.93,USD
342296,30543,2024-06-17,572093.15,USD
505487,76612,2024-12-27,914653.76,USD
767290,10914,2024-06-26,594811.15,USD
694300,18732,2024-06-03,868141.92,KES
559389,67457,2024-09-19,617789.21,KES
541354,37763,2024-10-09,996029.16,USD
738008,86610,2024-06-04,971521.6,KES
758125,54696,2024-05-09,744718.11,USD
270742,42305,2024-10-22,687834.26,USD
620630,50313,2024-06-20,526589.95,USD
89826,3325,2024-11-01,706912.24,USD
968897,29857,2024-07-15,915357.28,USD
237165,43686,2024-09-14,770179.77,USD
174767,17380,2024-09-24,839650.86,USD
917337,60802,2024-07-11,821093.34,KES
209562,52224,2024-12-01,791057.36,KES
194930,19723,2024-12-07,560728.42,USD
566201,89471,2024-06-30,785367.12,USD
780927,55671,2024-07-26,734821.85,USD
629714,58907,2024-05-04,987847.82,USD
142109,71802,2024-11-14,970397.32,KES
784000,90920,2024-11-24,614894.84,USD
826057,5676,2024-09-28,457558.19,USD
675623,18564,2024-07-29,840474.18,USD
606981,21664,2024-12-13,953925.4,KES
937428,93298,2024-05-09,973072.92,USD
137562,39566,2024-07-26,610011.55,USD
765421,71315,2024-12-23,593511.82,USD
568470,92902,2024-05-25,579971.61,KES
637349,45984,2024-06-24,885218.11,KES
987716,40481,2024-07-03,937468.07,KES
882466,34340,2024-09-10,619802.22,KES
873488,58972,2024-05-31,654904.44,USD
523414,72564,2024-09-21,993120.36,KES
624525,15547,2024-08-27,956022.75,USD
659576,49818,2024-05-20,883213.0,KES
727420,50059,2024-09-21,876111.2,USD
343289,35728,2024-10-01,777832.44,USD
751891,95885,2024-08-31,486654.01,KES
566974,3706,2024-12-15,964724.91,KES
515780,36665,2024-09-16,621231.65,KES
205811,94812,2024-11-22,851585.38,KES
142869,26297,2024-06-14,764283.13,KES
865164,64259,2024-07-20,975364.9,USD
64953,68220,2024-09-08,497324.03,USD
192584,4889,2024-08-27,936884.87,KES
10665,99132,2024-06-24,737589.87,KES
107469,8709,2024-11-17,689790.18,USD
711839,46544,2024-05-21,781360.61,KES
131270,28094,2024-05-14,942871.64,KES
196597,35359,2024-08-19,852229.69,USD
513194,60401,2024-07-07,767377.43,USD
588827,97229,2024-06-01,928052.58,USD
956692,70592,2024-11-30,910419.57,USD
993179,85203,2024-08-12,688215.99,USD
92154,3915,2024-12-17,883807.98,KES
505235,18289,2024-11-15,847435.36,USD
548314,87639,2024-10-27,991971.36,USD
685637,67248,2024-08-15,549707.87,KES
647510,39706,2024-06-10,977291.54,USD
971096,75799,2024-10-11,694699.27,KES
647678,14859,2024-05-13,983955.03,USD
49969,74481,2024-07-19,728977.79,KES
377311,57014,2024-12-08,975498.98,USD
748527,19649,2024-06-05,749165.96,USD
989274,35571,2024-06-08,736929.7,KES
883191,16328,2024-12-12,490811.45,USD
345518,93671,2024-11-28,608309.08,KES
169095,51431,2024-10-03,735261.62,KES
255383,86945,2024-12-08,780197.39,KES
729287,38601,2024-09-12,947928.92,KES
547694,92273,2024-12-10,776231.28,USD
651281,25382,2024-08-22,633630.2,KES
1890,41574,2024-07-08,777405.18,KES
296319,61720,2024-11-21,746483.72,USD
258821,93753,2024-10-11,967283.83,KES
925064,21688,2024-09-01,764678.42,USD
596253,16616,2024-09-07,874053.59,USD
43015,50404,2024-09-18,858387.33,USD
265087,42069,2024-06-27,580913.82,KES
283213,84598,2024-08-20,734247.22,USD
437629,54471,2024-08-06,895637.52,USD
224939,40783,2024-12-22,739181.37,USD
796263,73925,2024-08-02,683232.4,USD
440399,96277,2024-11-09,648440.67,KES
731497,15140,2024-09-26,943378.4,KES
337513,13315,2024-10-26,879068.54,USD
289208,99660,2024-09-06,789712.8,USD
161205,62866,2024-08-10,925246.58,USD
470790,45073,2024-12-22,512019.17,USD
966140,66148,2024-08-05,700568.96,KES
426631,34876,2024-09-04,710684.81,USD
579837,79585,2024-09-21,598648.6,KES
463368,17964,2024-09-24,993841.78,USD
765941,17763,2024-06-06,491478.54,KES
463972,88917,2024-08-16,509285.62,USD
36400,39489,2024-07-18,762893.01,USD
571871,63966,2024-07-18,735778.38,KES
293673,91758,2024-07-09,828455.35,KES
293776,18856,2024-12-11,592289.53,USD
221583,96033,2024-08-22,606494.87,KES
500877,4831,2024-06-04,707603.77,KES
808625,27005,2024-06-24,879003.49,USD
34243,16394,2024-06-28,999295.88,USD
984939,96366,2024-07-01,578440.48,USD
597072,99608,2024-11-13,581558.51,KES
636126,56789,2024-08-17,626028.69,KES
931737,9061,2024-10-26,731983.86,USD
415755,99646,2024-05-12,822896.35,KES
231122,54320,2024-06-30,499543.75,USD
675997,41319,2024-10-08,454551.16,KES
400088,47757,2024-11-24,683493.7,KES
706600,48256,2024-10-03,882241.24,KES
556677,47586,2024-11-26,685994.01,KES
40584,89130,2024-09-19,819186.54,KES
101715,41449,2024-12-10,909965.51,USD
212527,99211,2024-08-20,659855.8,USD
302112,92722,2024-08-08,920117.03,USD
38191,59820,2024-05-28,812703.47,USD
482353,43940,2024-10-17,603236.35,KES
636840,44208,2024-12-10,791659.22,USD
971946,13623,2024-12-30,966282.06,USD
550136,8985,2024-08-27,651713.42,KES
83460,46410,2024-06-10,979549.66,USD
703313,95260,2024-10-22,745541.2,KES
708055,79718,2024-11-09,997312.5,USD
528186,91483,2024-07-17,716711.39,USD
294456,49603,2024-09-08,816507.74,KES
134588,35604,2024-12-07,998595.45,USD
305581,93877,2024-07-22,967396.16,USD
342726,76523,2024-09-14,888811.72,USD
304649,35344,2024-05-23,628323.66,USD
467285,13115,2024-09-25,807140.97,KES
282936,86870,2024-05-04,466977.31,USD
134314,96394,2024-09-13,838117.61,KES
946444,96313,2024-11-05,986486.39,KES
979683,63561,2024-11-28,554530.26,USD
580275,70618,2024-10-22,942544.57,USD
128916,5789,2024-12-14,952655.28,KES
613107,90653,2024-10-14,724779.7,USD
27120,85318,2024-10-24,894450.03,USD
192650,54877,2024-11-06,834428.03,USD
826027,91003,2024-12-24,772711.93,KES
832581,56503,2024-09-16,628711.53,USD
215034,76874,2024-11-27,654463.85,USD
714205,64977,2024-11-28,571142.53,USD
305017,45919,2024-12-05,947081.05,KES
205766,59976,2024-05-13,673979.6,KES
85815,28394,2024-09-03,536402.12,KES
579681,76864,2024-08-03,700930.86,USD
848318,18731,2024-05-10,872585.72,KES
158141,17492,2024-08-20,894042.23,USD
440879,3124,2024-08-07,486941.9,KES
61128,84237,2024-06-01,453498.51,KES
943725,1033,2024-09-07,581833.77,KES
875825,83886,2024-07-25,582549.58,KES
803844,51265,2024-10-27,724209.46,KES
925553,82345,2024-10-13,575146.8,KES
512296,81523,2024-10-20,996795.96,USD
609835,96197,2024-09-30,739995.61,KES
93463,42194,2024-10-20,927848.28,KES
741703,86182,2024-12-15,919642.05,USD
670420,92132,2024-10-13,840214.53,USD
683801,22207,2024-07-19,747268.19,USD
256137,28739,2024-11-24,677933.03,KES
66643,60683,2024-10-04,796385.06,USD
368598,78751,2024-07-16,921721.57,KES
281978,13226,2024-10-07,877438.01,USD
955644,46830,2024-06-18,478425.62,KES
302362,55802,2024-05-24,519440.53,USD
266994,81760,2024-12-11,727607.66,USD
216328,78505,2024-06-18,572861.13,USD
290527,46971,2024-09-09,642118.68,KES
565818,5615,2024-08-28,935505.07,KES
450429,82243,2024-12-09,839120.17,USD
881926,34251,2024-05-13,931396.5,KES
153254,3239,2024-08-05,629483.56,USD
71856,89471,2024-06-09,569884.47,USD
194295,85975,2024-08-10,632220.15,KES
855844,41393,2024-08-10,502935.98,USD
886319,76771,2024-09-08,643734.0,KES
845550,8645,2024-12-02,715499.36,KES
37746,96864,2024-08-09,861354.31,USD
14400,55655,2024-10-04,830121.84,USD
685552,65646,2024-08-19,867113.04,KES
871491,7465,2024-06-13,736037.38,KES
364561,46495,2024-08-28,571537.25,KES
744648,63236,2024-11-12,906263.02,USD
987002,69669,2024-12-25,874877.88,USD
885350,2464,2024-08-06,967315.4,USD
782459,23076,2024-06-20,897753.3,USD
792035,15140,2024-05-04,594951.68,USD
715960,16062,2024-08-12,713537.0,KES
774638,27945,2024-10-13,550984.09,KES
471007,16430,2024-05-30,704774.31,USD
749123,66772,2024-09-17,848109.79,USD
929655,16336,2024-09-09,828784.34,USD
118557,51745,2024-05-06,936735.03,USD
847996,69348,2024-07-02,824750.9,KES
783912,45427,2024-07-08,955249.08,KES
911886,1702,2024-07-29,611432.06,KES
235419,44965,2024-12-15,893739.71,USD
787652,95433,2024-07-20,878422.69,KES
243879,57413,2024-08-30,689573.14,KES
120386,92378,2024-11-21,542750.66,KES
653287,70585,2024-10-09,694636.41,USD
354308,33302,2024-11-22,832414.79,USD
322412,2588,2024-10-18,885071.95,KES
325638,54350,2024-09-09,824251.64,USD
12121,33681,2024-11-26,987442.42,USD
331247,53253,2024-08-27,952516.1,KES
190593,30443,2024-12-24,909791.71,USD
485641,58852,2024-11-03,563330.54,KES
909728,26279,2024-07-12,721811.97,KES
267750,42399,2024-10-20,921251.98,USD
272842,81432,2024-07-10,885786.1,KES
881612,54355,2024-11-12,705371.62,KES
703186,71303,2024-05-09,724099.07,KES
609099,62739,2024-06-19,912751.68,USD
385999,18682,2024-10-03,701964.92,KES
915707,54999,2024-11-27,925201.07,USD
225209,1801,2024-09-02,954329.26,USD
889128,58478,2024-09-22,749224.71,KES
397903,97123,2024-05-13,596825.44,KES
629816,73870,2024-05-10,985322.49,KES
30593,88126,2024-05-31,614961.72,KES
665445,35728,2024-08-08,845409.04,USD
566690,40163,2024-08-12,857430.2,USD
853759,29061,2024-06-30,878130.47,USD
869137,29184,2024-11-30,461099.23,USD
922104,91936,2024-05-20,502933.51,USD
310427,96357,2024-11-20,764755.26,KES
1242,28710,2024-07-24,842784.63,USD
380170,68336,2024-11-12,975400.43,USD
351614,55456,2024-05-26,997587.97,USD
869468,39983,2024-06-07,570496.44,KES
786621,85001,2024-05-06,909143.59,USD
205817,57051,2024-12-10,580766.29,USD
476019,62752,2024-12-15,569255.53,USD
519418,91683,2024-09-12,885699.96,KES
618085,54877,2024-06-29,932539.04,KES
997135,45264,2024-10-07,886371.32,KES
483354,91725,2024-05-02,947834.08,USD
825127,19388,2024-07-22,980780.86,KES
435838,6119,2024-09-08,848736.54,USD
957048,41672,2024-09-30,913531.38,USD
524172,30028,2024-06-22,873586.21,USD
852080,42757,2024-09-04,738588.88,KES
617466,35208,2024-08-05,872055.79,USD
533238,17884,2024-11-08,558236.72,KES
665428,21773,2024-09-02,692681.81,KES
153263,45010,2024-05-03,928827.36,KES
379499,78505,2024-11-05,659345.51,KES
38291,98751,2024-05-04,519279.46,USD
822355,55812,2024-07-23,912094.91,USD
312013,22800,2024-06-22,947643.17,KES
365894,49013,2024-05-22,819931.2,KES
260085,36858,2024-12-11,603265.74,KES
183642,51510,2024-07-07,885156.57,USD
82189,72297,2024-12-04,727800.83,USD
686284,94415,2024-08-12,829616.46,KES
463705,52717,2024-09-06,905052.19,USD
500590,76495,2024-08-28,857415.41,USD
745679,74022,2024-10-18,939227.7,USD
958738,44152,2024-08-20,526078.88,USD
535537,33129,2024-06-19,504874.43,USD
570591,8709,2024-08-05,727168.03,USD
717069,47459,2024-07-26,708133.59,KES
854748,59205,2024-08-05,704482.26,KES
923757,47967,2024-06-21,847085.28,KES
248716,92304,2024-10-06,793468.92,KES
577189,47031,2024-08-30,822876.47,KES
145645,60299,2024-10-28,981835.59,USD
285494,39200,2024-08-28,592695.7,USD
208107,51887,2024-12-13,970780.23,USD
524331,19537,2024-11-29,621093.2,KES
18017,11425,2024-05-24,979926.24,USD
349231,97681,2024-09-27,630798.43,KES
490154,25014,2024-09-12,905081.91,KES
637433,43583,2024-11-02,913277.59,USD
725854,25943,2024-12-06,736124.74,USD
168733,56955,2024-07-26,716418.85,USD
601949,15959,2024-07-05,980392.08,KES
568368,55517,2024-12-06,731740.14,USD
212705,52702,2024-10-04,653855.46,USD
321157,71226,2024-09-15,893074.35,USD
602896,5770,2024-05-06,469823.04,USD
357674,33813,2024-06-21,883469.7,KES
361687,64977,2024-06-17,638300.83,USD
271432,23276,2024-10-05,926582.11,KES
800314,51863,2024-10-30,581134.21,USD
14612,75723,2024-05-16,808400.86,USD
808176,63966,2024-09-04,690731.33,KES
498738,92240,2024-06-02,822949.13,KES
95968,27205,2024-07-09,880594.34,USD
398893,64503,2024-10-01,465762.74,KES
726211,54553,2024-11-05,899389.13,KES
254816,69658,2024-07-23,905705.86,KES
245801,13115,2024-11-06,653805.31,USD
446570,83129,2024-07-10,549872.54,KES
765920,73963,2024-12-24,889305.26,KES
587850,66137,2024-10-23,713061.76,KES
828687,65700,2024-10-29,819585.73,USD
205039,80004,2024-09-13,908941.2,USD
214873,74950,2024-11-26,882905.26,USD
582438,46591,2024-08-23,842993.86,KES
946909,30580,2024-07-28,990335.34,USD
745357,55897,2024-08-25,821151.3,KES
126854,37359,2024-07-25,923896.68,KES
637269,30941,2024-10-11,894732.06,KES
681363,20765,2024-06-24,696075.63,USD
29823,18788,2024-10-26,825097.16,USD
327501,57383,2024-08-21,972356.87,KES
600596,84371,2024-12-08,981975.96,USD
740289,17308,2024-06-07,711390.68,KES
908642,8400,2024-10-07,930008.36,KES
355995,34835,2024-12-17,673034.48,USD
16404,74583,2024-08-03,650833.89,KES
50685,92304,2024-06-11,954141.15,USD
38195,49537,2024-05-05,872852.31,USD
432816,28232,2024-11-09,567471.16,KES
381391,63756,2024-05-26,820594.72,KES
679968,57985,2024-08-31,994641.22,USD
187001,80004,2024-09-21,976124.79,USD
77437,58475,2024-07-10,540569.98,USD
778460,86682,2024-10-07,606017.76,KES
188355,71562,2024-06-04,546943.03,KES
229686,97794,2024-09-28,958626.27,KES
634612,96523,2024-08-24,735240.98,KES
295120,56524,2024-06-07,991356.07,KES
106429,55891,2024-07-26,655412.16,USD
139434,37615,2024-09-01,665843.12,USD
176826,16055,2024-11-28,605743.04,KES
313382,88859,2024-06-10,835202.11,KES
712617,94615,2024-05-06,487433.68,USD
504329,28967,2024-08-02,585464.13,KES
373229,13746,2024-05-17,911324.31,KES
651985,71434,2024-05-16,640701.12,KES
111658,31178,2024-07-03,649849.14,KES
376178,82407,2024-09-04,830224.98,KES
92274,71881,2024-10-31,670323.03,USD
975378,14492,2024-10-11,825024.87,USD
714505,58269,2024-12-29,453592.74,KES
333839,96922,2024-06-28,668428.51,KES
349428,96909,2024-09-27,911224.53,KES
308928,41948,2024-08-18,797581.24,USD
307423,74286,2024-11-07,938842.51,USD
21999,52221,2024-11-18,858869.32,USD
775063,25246,2024-10-25,457811.32,USD
109153,96698,2024-11-11,930590.61,KES
634792,46755,2024-12-01,838279.27,USD
174590,33785,2024-06-03,669848.2,KES
856144,26395,2024-08-13,896847.28,KES
755627,58240,2024-08-16,896354.88,KES
134769,2217,2024-05-20,889041.14,USD
480811,14235,2024-11-10,876396.45,USD
18092,16791,2024-05-10,870481.93,KES
854429,17574,2024-09-24,460981.7,KES
927760,23238,2024-06-19,937650.08,USD
673958,12043,2024-09-23,646273.02,KES
298373,39354,2024-11-12,883710.94,KES
259994,28893,2024-05-27,598573.05,USD
871133,7448,2024-07-22,648665.53,USD
614374,43873,2024-11-09,738823.98,USD
569183,10737,2024-07-01,793627.95,USD
206243,2730,2024-10-14,791101.88,USD
92912,11336,2024-06-12,796593.27,USD
113437,78218,2024-09-26,947020.81,KES
237256,88980,2024-12-02,584218.09,USD
326255,62866,2024-07-26,775725.59,KES
48096,89118,2024-12-29,873938.96,USD
493356,13056,2024-05-03,732795.53,USD
720667,60787,2024-12-28,910251.15,KES
782560,74161,2024-12-03,459831.21,USD
73545,15694,2024-05-28,675391.0,KES
387833,64402,2024-06-12,946126.44,KES
729288,74089,2024-06-19,930916.86,KES
858353,55439,2024-12-15,491185.37,USD
528982,96458,2024-10-12,875309.14,USD
296716,94571,2024-12-04,749225.06,USD
654043,71290,2024-08-25,761893.38,USD
879001,91513,2024-05-19,492866.46,USD
103172,27983,2024-06-28,869411.46,USD
862693,80407,2024-10-18,530747.01,KES
978306,2485,2024-12-02,942665.12,USD
233129,27554,2024-06-24,939625.18,KES
416650,14558,2024-06-02,617917.74,KES
776931,75375,2024-05-26,782476.48,USD
107376,60744,2024-07-24,940347.81,KES
405750,39074,2024-06-08,912980.64,KES
317138,85015,2024-09-15,450329.85,USD
387274,34050,2024-09-13,959717.91,USD
536711,23899,2024-08-10,910829.5,USD
852226,38888,2024-12-08,783071.73,USD
776324,94900,2024-10-13,749958.05,USD
222773,77216,2024-05-05,917527.24,KES
350337,95776,2024-05-05,890873.67,KES
475201,51561,2024-10-04,814360.51,USD
880441,65932,2024-05-21,853890.47,USD
458782,33930,2024-06-22,999348.31,KES
282510,42176,2024-09-25,930769.11,KES
339936,38285,2024-11-26,905051.15,USD
101456,34689,2024-12-17,948669.46,USD
671594,48330,2024-10-17,595512.98,KES
499389,12233,2024-10-05,551078.39,KES
234387,45728,2024-08-13,543966.17,KES
454639,93465,2024-12-08,944237.47,KES
131555,17723,2024-12-03,932416.15,USD
761976,72158,2024-11-28,689156.5,USD
738535,40197,2024-05-18,775873.14,KES
996567,23943,2024-10-02,884475.8,USD
179278,95260,2024-08-17,888445.43,KES
304479,50929,2024-12-17,937498.43,KES
257433,30144,2024-10-05,456812.89,KES
342597,26340,2024-07-30,455840.96,USD
549201,53794,2024-12-10,570657.85,KES
971883,83522,2024-06-24,937390.0,USD
929544,12470,2024-07-19,980432.71,KES
900033,23037,2024-12-30,906028.32,KES
820773,47446,2024-07-05,818936.39,KES
406696,91640,2024-11-07,447786.72,USD
136189,38788,2024-07-03,866977.07,USD
492267,56858,2024-12-24,853255.37,KES
205705,3538,2024-05-20,676773.03,KES
665126,74235,2024-09-09,584107.86,USD
553644,50263,2024-06-19,688761.16,KES
302757,4344,2024-10-08,519773.6,KES
618626,61159,2024-11-09,636998.97,USD
703969,66598,2024-11-17,598055.57,USD
965405,24688,2024-11-04,487433.58,KES
675424,84415,2024-11-20,719340.25,KES
937474,98400,2024-07-17,758766.03,KES
745521,53794,2024-05-25,840544.08,KES
288682,7270,2024-07-30,763823.45,KES
237373,28232,2024-09-27,796180.66,KES
598913,35449,2024-12-07,519243.14,USD
681541,52958,2024-09-29,950877.0,KES
757014,15696,2024-12-23,814014.25,USD
322022,76502,2024-10-02,647412.16,USD
331017,74030,2024-06-16,839196.62,USD
134392,10217,2024-09-08,750060.44,USD
661910,94465,2024-05-19,604831.2,USD
858432,25162,2024-08-21,737554.93,KES
754899,2217,2024-07-18,715799.19,KES
673973,78954,2024-12-12,618268.03,USD
507131,50589,2024-08-20,493358.07,USD
510901,3135,2024-10-18,880742.07,USD
954514,35619,2024-11-18,988780.87,KES
450982,26233,2024-06-04,455835.67,USD
347908,42510,2024-07-24,998647.73,KES
380097,98243,2024-07-30,581302.56,USD
598017,4990,2024-08-23,664849.03,USD
491026,41083,2024-06-05,764197.31,USD
343197,3706,2024-12-12,493456.86,USD
911950,40883,2024-11-04,902935.86,KES
590822,10758,2024-07-31,895266.67,KES
909779,55475,2024-05-17,478985.42,USD
768976,78923,2024-10-09,730506.29,KES
488563,45016,2024-07-11,853527.32,KES
60499,8050,2024-11-24,681766.78,KES
229585,68040,2024-05-10,837808.61,KES
129642,24452,2024-09-20,735286.48,KES
421212,18363,2024-07-12,788506.44,KES
867220,26636,2024-08-14,760941.24,KES
372798,66191,2024-11-01,669506.08,KES
99946,23486,2024-06-05,677376.44,KES
889244,93922,2024-05-08,534028.18,USD
930289,37763,2024-07-14,649560.4,USD
429638,59707,2024-12-23,915082.72,USD
421036,74985,2024-11-28,456192.87,KES
372343,51823,2024-05-27,684571.07,KES
